filename,file_size,file_attributes,region_count,region_id,region_shape_attributes,region_attributes,shape,x,y,width,height,Class
106.jpg,72809,"{""caption"":"""",""public_domain"":""no"",""image_url"":""""}",9,1,"{""name"":""rect"",""x"":231,""y"":76,""width"":76,""height"":54}","{""class_name"":""hardhat""}",rect,231,76,76,54,hardhat
106.jpg,72809,"{""caption"":"""",""public_domain"":""no"",""image_url"":""""}",9,2,"{""name"":""rect"",""x"":391,""y"":76,""width"":79,""height"":58}","{""class_name"":""hardhat""}",rect,391,76,79,58,hardhat
106.jpg,72809,"{""caption"":"""",""public_domain"":""no"",""image_url"":""""}",9,3,"{""name"":""rect"",""x"":4,""y"":114,""width"":142,""height"":241}","{""class_name"":""vest""}",rect,4,114,142,241,vest
106.jpg,72809,"{""caption"":"""",""public_domain"":""no"",""image_url"":""""}",9,4,"{""name"":""rect"",""x"":182,""y"":164,""width"":135,""height"":159}","{""class_name"":""vest""}",rect,182,164,135,159,vest
106.jpg,72809,"{""caption"":"""",""public_domain"":""no"",""image_url"":""""}",9,5,"{""name"":""rect"",""x"":375,""y"":157,""width"":132,""height"":152}","{""class_name"":""vest""}",rect,375,157,132,152,vest
106.jpg,72809,"{""caption"":"""",""public_domain"":""no"",""image_url"":""""}",9,6,"{""name"":""rect"",""x"":120,""y"":80,""width"":49,""height"":69}","{""class_name"":""mask""}",rect,120,80,49,69,mask
106.jpg,72809,"{""caption"":"""",""public_domain"":""no"",""image_url"":""""}",9,7,"{""name"":""rect"",""x"":239,""y"":139,""width"":55,""height"":38}","{""class_name"":""mask""}",rect,239,139,55,38,mask
106.jpg,72809,"{""caption"":"""",""public_domain"":""no"",""image_url"":""""}",9,8,"{""name"":""rect"",""x"":410,""y"":139,""width"":48,""height"":38}","{""class_name"":""mask""}",rect,410,139,48,38,mask
107.jpg,111801,"{""caption"":"""",""public_domain"":""no"",""image_url"":""""}",9,0,"{""name"":""rect"",""x"":92,""y"":3,""width"":89,""height"":82}","{""class_name"":""hardhat""}",rect,92,3,89,82,hardhat
107.jpg,111801,"{""caption"":"""",""public_domain"":""no"",""image_url"":""""}",9,1,"{""name"":""rect"",""x"":243,""y"":7,""width"":70,""height"":57}","{""class_name"":""hardhat""}",rect,243,7,70,57,hardhat
107.jpg,111801,"{""caption"":"""",""public_domain"":""no"",""image_url"":""""}",9,2,"{""name"":""rect"",""x"":389,""y"":10,""width"":95,""height"":82}","{""class_name"":""hardhat""}",rect,389,10,95,82,hardhat
107.jpg,111801,"{""caption"":"""",""public_domain"":""no"",""image_url"":""""}",9,3,"{""name"":""rect"",""x"":104,""y"":83,""width"":52,""height"":44}","{""class_name"":""mask""}",rect,104,83,52,44,mask
107.jpg,111801,"{""caption"":"""",""public_domain"":""no"",""image_url"":""""}",9,4,"{""name"":""rect"",""x"":254,""y"":67,""width"":51,""height"":35}","{""class_name"":""mask""}",rect,254,67,51,35,mask
107.jpg,111801,"{""caption"":"""",""public_domain"":""no"",""image_url"":""""}",9,5,"{""name"":""rect"",""x"":418,""y"":92,""width"":60,""height"":34}","{""class_name"":""mask""}",rect,418,92,60,34,mask
107.jpg,111801,"{""caption"":"""",""public_domain"":""no"",""image_url"":""""}",9,6,"{""name"":""rect"",""x"":220,""y"":78,""width"":118,""height"":196}","{""class_name"":""vest""}",rect,220,78,118,196,vest
107.jpg,111801,"{""caption"":"""",""public_domain"":""no"",""image_url"":""""}",9,7,"{""name"":""rect"",""x"":431,""y"":88,""width"":169,""height"":232}","{""class_name"":""vest""}",rect,431,88,169,232,vest
107.jpg,111801,"{""caption"":"""",""public_domain"":""no"",""image_url"":""""}",9,8,"{""name"":""rect"",""x"":22,""y"":85,""width"":156,""height"":240}","{""class_name"":""vest""}",rect,22,85,156,240,vest
108.jpg,88037,"{""caption"":"""",""public_domain"":""no"",""image_url"":""""}",3,0,"{""name"":""rect"",""x"":331,""y"":67,""width"":82,""height"":60}","{""class_name"":""hardhat""}",rect,331,67,82,60,hardhat
108.jpg,88037,"{""caption"":"""",""public_domain"":""no"",""image_url"":""""}",3,1,"{""name"":""rect"",""x"":341,""y"":133,""width"":57,""height"":51}","{""class_name"":""mask""}",rect,341,133,57,51,mask
108.jpg,88037,"{""caption"":"""",""public_domain"":""no"",""image_url"":""""}",3,2,"{""name"":""rect"",""x"":299,""y"":166,""width"":153,""height"":235}","{""class_name"":""vest""}",rect,299,166,153,235,vest
109.jpg,7919,"{""caption"":"""",""public_domain"":""no"",""image_url"":""""}",3,0,"{""name"":""rect"",""x"":145,""y"":54,""width"":49,""height"":65}","{""class_name"":""mask""}",rect,145,54,49,65,mask
109.jpg,7919,"{""caption"":"""",""public_domain"":""no"",""image_url"":""""}",3,1,"{""name"":""rect"",""x"":128,""y"":2,""width"":134,""height"":55}","{""class_name"":""hardhat""}",rect,128,2,134,55,hardhat
109.jpg,7919,"{""caption"":"""",""public_domain"":""no"",""image_url"":""""}",3,2,"{""name"":""rect"",""x"":134,""y"":104,""width"":140,""height"":76}","{""class_name"":""vest""}",rect,134,104,140,76,vest
110.jpg,49605,"{""caption"":"""",""public_domain"":""no"",""image_url"":""""}",4,0,"{""name"":""rect"",""x"":414,""y"":84,""width"":116,""height"":84}","{""class_name"":""hardhat""}",rect,414,84,116,84,hardhat
110.jpg,49605,"{""caption"":"""",""public_domain"":""no"",""image_url"":""""}",4,1,"{""name"":""rect"",""x"":548,""y"":0,""width"":188,""height"":119}","{""class_name"":""hardhat""}",rect,548,0,188,119,hardhat
110.jpg,49605,"{""caption"":"""",""public_domain"":""no"",""image_url"":""""}",4,2,"{""name"":""rect"",""x"":597,""y"":132,""width"":90,""height"":71}","{""class_name"":""mask""}",rect,597,132,90,71,mask
110.jpg,49605,"{""caption"":"""",""public_domain"":""no"",""image_url"":""""}",4,3,"{""name"":""rect"",""x"":430,""y"":173,""width"":62,""height"":63}","{""class_name"":""mask""}",rect,430,173,62,63,mask
111.jpg,16861,"{""caption"":"""",""public_domain"":""no"",""image_url"":""""}",6,0,"{""name"":""rect"",""x"":173,""y"":7,""width"":99,""height"":71}","{""class_name"":""hardhat""}",rect,173,7,99,71,hardhat
111.jpg,16861,"{""caption"":"""",""public_domain"":""no"",""image_url"":""""}",6,1,"{""name"":""rect"",""x"":355,""y"":25,""width"":83,""height"":55}","{""class_name"":""hardhat""}",rect,355,25,83,55,hardhat
111.jpg,16861,"{""caption"":"""",""public_domain"":""no"",""image_url"":""""}",6,2,"{""name"":""rect"",""x"":214,""y"":73,""width"":43,""height"":47}","{""class_name"":""mask""}",rect,214,73,43,47,mask
111.jpg,16861,"{""caption"":"""",""public_domain"":""no"",""image_url"":""""}",6,3,"{""name"":""rect"",""x"":376,""y"":92,""width"":54,""height"":50}","{""class_name"":""mask""}",rect,376,92,54,50,mask
111.jpg,16861,"{""caption"":"""",""public_domain"":""no"",""image_url"":""""}",6,4,"{""name"":""rect"",""x"":128,""y"":108,""width"":136,""height"":221}","{""class_name"":""vest""}",rect,128,108,136,221,vest
111.jpg,16861,"{""caption"":"""",""public_domain"":""no"",""image_url"":""""}",6,5,"{""name"":""rect"",""x"":327,""y"":131,""width"":174,""height"":196}","{""class_name"":""vest""}",rect,327,131,174,196,vest
112.jpg,204277,"{""caption"":"""",""public_domain"":""no"",""image_url"":""""}",4,0,"{""name"":""rect"",""x"":376,""y"":177,""width"":254,""height"":166}","{""class_name"":""hardhat""}",rect,376,177,254,166,hardhat
112.jpg,204277,"{""caption"":"""",""public_domain"":""no"",""image_url"":""""}",4,1,"{""name"":""rect"",""x"":569,""y"":158,""width"":206,""height"":150}","{""class_name"":""hardhat""}",rect,569,158,206,150,hardhat
112.jpg,204277,"{""caption"":"""",""public_domain"":""no"",""image_url"":""""}",4,2,"{""name"":""rect"",""x"":536,""y"":339,""width"":79,""height"":112}","{""class_name"":""mask""}",rect,536,339,79,112,mask
112.jpg,204277,"{""caption"":"""",""public_domain"":""no"",""image_url"":""""}",4,3,"{""name"":""rect"",""x"":648,""y"":316,""width"":112,""height"":102}","{""class_name"":""mask""}",rect,648,316,112,102,mask
113.jpg,325503,"{""caption"":"""",""public_domain"":""no"",""image_url"":""""}",8,0,"{""name"":""rect"",""x"":250,""y"":157,""width"":243,""height"":160}","{""class_name"":""hardhat""}",rect,250,157,243,160,hardhat
113.jpg,325503,"{""caption"":"""",""public_domain"":""no"",""image_url"":""""}",8,1,"{""name"":""rect"",""x"":541,""y"":218,""width"":132,""height"":89}","{""class_name"":""hardhat""}",rect,541,218,132,89,hardhat
113.jpg,325503,"{""caption"":"""",""public_domain"":""no"",""image_url"":""""}",8,2,"{""name"":""rect"",""x"":737,""y"":300,""width"":105,""height"":79}","{""class_name"":""hardhat""}",rect,737,300,105,79,hardhat
113.jpg,325503,"{""caption"":"""",""public_domain"":""no"",""image_url"":""""}",8,3,"{""name"":""rect"",""x"":863,""y"":250,""width"":138,""height"":72}","{""class_name"":""hardhat""}",rect,863,250,138,72,hardhat
113.jpg,325503,"{""caption"":"""",""public_domain"":""no"",""image_url"":""""}",8,4,"{""name"":""rect"",""x"":293,""y"":356,""width"":143,""height"":138}","{""class_name"":""mask""}",rect,293,356,143,138,mask
113.jpg,325503,"{""caption"":"""",""public_domain"":""no"",""image_url"":""""}",8,5,"{""name"":""rect"",""x"":612,""y"":296,""width"":56,""height"":80}","{""class_name"":""mask""}",rect,612,296,56,80,mask
113.jpg,325503,"{""caption"":"""",""public_domain"":""no"",""image_url"":""""}",8,6,"{""name"":""rect"",""x"":754,""y"":388,""width"":70,""height"":59}","{""class_name"":""mask""}",rect,754,388,70,59,mask
113.jpg,325503,"{""caption"":"""",""public_domain"":""no"",""image_url"":""""}",8,7,"{""name"":""rect"",""x"":858,""y"":343,""width"":47,""height"":68}","{""class_name"":""mask""}",rect,858,343,47,68,mask
114.jpg,82718,"{""caption"":"""",""public_domain"":""no"",""image_url"":""""}",11,0,"{""name"":""rect"",""x"":83,""y"":87,""width"":76,""height"":40}","{""class_name"":""hardhat""}",rect,83,87,76,40,hardhat
114.jpg,82718,"{""caption"":"""",""public_domain"":""no"",""image_url"":""""}",11,1,"{""name"":""rect"",""x"":195,""y"":94,""width"":76,""height"":45}","{""class_name"":""hardhat""}",rect,195,94,76,45,hardhat
114.jpg,82718,"{""caption"":"""",""public_domain"":""no"",""image_url"":""""}",11,2,"{""name"":""rect"",""x"":326,""y"":54,""width"":74,""height"":52}","{""class_name"":""hardhat""}",rect,326,54,74,52,hardhat
114.jpg,82718,"{""caption"":"""",""public_domain"":""no"",""image_url"":""""}",11,3,"{""name"":""rect"",""x"":433,""y"":104,""width"":74,""height"":40}","{""class_name"":""hardhat""}",rect,433,104,74,40,hardhat
114.jpg,82718,"{""caption"":"""",""public_domain"":""no"",""image_url"":""""}",11,4,"{""name"":""rect"",""x"":110,""y"":136,""width"":45,""height"":36}","{""class_name"":""mask""}",rect,110,136,45,36,mask
114.jpg,82718,"{""caption"":"""",""public_domain"":""no"",""image_url"":""""}",11,5,"{""name"":""rect"",""x"":213,""y"":149,""width"":50,""height"":39}","{""class_name"":""mask""}",rect,213,149,50,39,mask
114.jpg,82718,"{""caption"":"""",""public_domain"":""no"",""image_url"":""""}",11,6,"{""name"":""rect"",""x"":346,""y"":115,""width"":47,""height"":39}","{""class_name"":""mask""}",rect,346,115,47,39,mask
114.jpg,82718,"{""caption"":"""",""public_domain"":""no"",""image_url"":""""}",11,7,"{""name"":""rect"",""x"":462,""y"":153,""width"":45,""height"":35}","{""class_name"":""mask""}",rect,462,153,45,35,mask
114.jpg,82718,"{""caption"":"""",""public_domain"":""no"",""image_url"":""""}",11,8,"{""name"":""rect"",""x"":310,""y"":156,""width"":122,""height"":155}","{""class_name"":""vest""}",rect,310,156,122,155,vest
114.jpg,82718,"{""caption"":"""",""public_domain"":""no"",""image_url"":""""}",11,9,"{""name"":""rect"",""x"":197,""y"":186,""width"":100,""height"":146}","{""class_name"":""vest""}",rect,197,186,100,146,vest
114.jpg,82718,"{""caption"":"""",""public_domain"":""no"",""image_url"":""""}",11,10,"{""name"":""rect"",""x"":67,""y"":180,""width"":118,""height"":188}","{""class_name"":""vest""}",rect,67,180,118,188,vest
115.jpg,55817,"{""caption"":"""",""public_domain"":""no"",""image_url"":""""}",7,0,"{""name"":""rect"",""x"":29,""y"":124,""width"":222,""height"":132}","{""class_name"":""hardhat""}",rect,29,124,222,132,hardhat
115.jpg,55817,"{""caption"":"""",""public_domain"":""no"",""image_url"":""""}",7,1,"{""name"":""rect"",""x"":430,""y"":186,""width"":152,""height"":111}","{""class_name"":""hardhat""}",rect,430,186,152,111,hardhat
115.jpg,55817,"{""caption"":"""",""public_domain"":""no"",""image_url"":""""}",7,2,"{""name"":""rect"",""x"":802,""y"":101,""width"":180,""height"":114}","{""class_name"":""hardhat""}",rect,802,101,180,114,hardhat
115.jpg,55817,"{""caption"":"""",""public_domain"":""no"",""image_url"":""""}",7,3,"{""name"":""rect"",""x"":850,""y"":237,""width"":84,""height"":103}","{""class_name"":""mask""}",rect,850,237,84,103,mask
115.jpg,55817,"{""caption"":"""",""public_domain"":""no"",""image_url"":""""}",7,4,"{""name"":""rect"",""x"":468,""y"":315,""width"":92,""height"":91}","{""class_name"":""mask""}",rect,468,315,92,91,mask
115.jpg,55817,"{""caption"":"""",""public_domain"":""no"",""image_url"":""""}",7,5,"{""name"":""rect"",""x"":695,""y"":205,""width"":146,""height"":134}","{""class_name"":""hardhat""}",rect,695,205,146,134,hardhat
115.jpg,55817,"{""caption"":"""",""public_domain"":""no"",""image_url"":""""}",7,6,"{""name"":""rect"",""x"":547,""y"":176,""width"":95,""height"":117}","{""class_name"":""hardhat""}",rect,547,176,95,117,hardhat
116.jpg,25173,"{""caption"":"""",""public_domain"":""no"",""image_url"":""""}",3,0,"{""name"":""rect"",""x"":178,""y"":48,""width"":78,""height"":55}","{""class_name"":""hardhat""}",rect,178,48,78,55,hardhat
116.jpg,25173,"{""caption"":"""",""public_domain"":""no"",""image_url"":""""}",3,1,"{""name"":""rect"",""x"":191,""y"":116,""width"":54,""height"":48}","{""class_name"":""mask""}",rect,191,116,54,48,mask
116.jpg,25173,"{""caption"":"""",""public_domain"":""no"",""image_url"":""""}",3,2,"{""name"":""rect"",""x"":135,""y"":164,""width"":162,""height"":152}","{""class_name"":""vest""}",rect,135,164,162,152,vest
117.jpg,8096,"{""caption"":"""",""public_domain"":""no"",""image_url"":""""}",6,0,"{""name"":""rect"",""x"":173,""y"":41,""width"":30,""height"":27}","{""class_name"":""hardhat""}",rect,173,41,30,27,hardhat
117.jpg,8096,"{""caption"":"""",""public_domain"":""no"",""image_url"":""""}",6,1,"{""name"":""rect"",""x"":45,""y"":94,""width"":28,""height"":20}","{""class_name"":""hardhat""}",rect,45,94,28,20,hardhat
117.jpg,8096,"{""caption"":"""",""public_domain"":""no"",""image_url"":""""}",6,2,"{""name"":""rect"",""x"":177,""y"":69,""width"":16,""height"":17}","{""class_name"":""mask""}",rect,177,69,16,17,mask
117.jpg,8096,"{""caption"":"""",""public_domain"":""no"",""image_url"":""""}",6,3,"{""name"":""rect"",""x"":64,""y"":108,""width"":14,""height"":18}","{""class_name"":""mask""}",rect,64,108,14,18,mask
117.jpg,8096,"{""caption"":"""",""public_domain"":""no"",""image_url"":""""}",6,4,"{""name"":""rect"",""x"":34,""y"":121,""width"":35,""height"":61}","{""class_name"":""vest""}",rect,34,121,35,61,vest
117.jpg,8096,"{""caption"":"""",""public_domain"":""no"",""image_url"":""""}",6,5,"{""name"":""rect"",""x"":189,""y"":63,""width"":59,""height"":74}","{""class_name"":""vest""}",rect,189,63,59,74,vest
118.jpg,10182,"{""caption"":"""",""public_domain"":""no"",""image_url"":""""}",12,0,"{""name"":""rect"",""x"":192,""y"":15,""width"":40,""height"":38}","{""class_name"":""hardhat""}",rect,192,15,40,38,hardhat
118.jpg,10182,"{""caption"":"""",""public_domain"":""no"",""image_url"":""""}",12,1,"{""name"":""rect"",""x"":161,""y"":50,""width"":26,""height"":23}","{""class_name"":""hardhat""}",rect,161,50,26,23,hardhat
118.jpg,10182,"{""caption"":"""",""public_domain"":""no"",""image_url"":""""}",12,2,"{""name"":""rect"",""x"":124,""y"":57,""width"":21,""height"":14}","{""class_name"":""hardhat""}",rect,124,57,21,14,hardhat
118.jpg,10182,"{""caption"":"""",""public_domain"":""no"",""image_url"":""""}",12,3,"{""name"":""rect"",""x"":80,""y"":55,""width"":23,""height"":12}","{""class_name"":""hardhat""}",rect,80,55,23,12,hardhat
118.jpg,10182,"{""caption"":"""",""public_domain"":""no"",""image_url"":""""}",12,4,"{""name"":""rect"",""x"":201,""y"":50,""width"":19,""height"":15}","{""class_name"":""mask""}",rect,201,50,19,15,mask
118.jpg,10182,"{""caption"":"""",""public_domain"":""no"",""image_url"":""""}",12,5,"{""name"":""rect"",""x"":167,""y"":70,""width"":13,""height"":13}","{""class_name"":""mask""}",rect,167,70,13,13,mask
118.jpg,10182,"{""caption"":"""",""public_domain"":""no"",""image_url"":""""}",12,6,"{""name"":""rect"",""x"":133,""y"":71,""width"":12,""height"":11}","{""class_name"":""mask""}",rect,133,71,12,11,mask
118.jpg,10182,"{""caption"":"""",""public_domain"":""no"",""image_url"":""""}",12,7,"{""name"":""rect"",""x"":87,""y"":70,""width"":10,""height"":10}","{""class_name"":""mask""}",rect,87,70,10,10,mask
118.jpg,10182,"{""caption"":"""",""public_domain"":""no"",""image_url"":""""}",12,8,"{""name"":""rect"",""x"":125,""y"":76,""width"":32,""height"":40}","{""class_name"":""vest""}",rect,125,76,32,40,vest
118.jpg,10182,"{""caption"":"""",""public_domain"":""no"",""image_url"":""""}",12,9,"{""name"":""rect"",""x"":165,""y"":74,""width"":38,""height"":56}","{""class_name"":""vest""}",rect,165,74,38,56,vest
118.jpg,10182,"{""caption"":"""",""public_domain"":""no"",""image_url"":""""}",12,10,"{""name"":""rect"",""x"":205,""y"":44,""width"":75,""height"":102}","{""class_name"":""vest""}",rect,205,44,75,102,vest
118.jpg,10182,"{""caption"":"""",""public_domain"":""no"",""image_url"":""""}",12,11,"{""name"":""rect"",""x"":80,""y"":77,""width"":32,""height"":37}","{""class_name"":""vest""}",rect,80,77,32,37,vest
119.jpg,12058,"{""caption"":"""",""public_domain"":""no"",""image_url"":""""}",5,0,"{""name"":""rect"",""x"":127,""y"":10,""width"":35,""height"":27}","{""class_name"":""hardhat""}",rect,127,10,35,27,hardhat
119.jpg,12058,"{""caption"":"""",""public_domain"":""no"",""image_url"":""""}",5,1,"{""name"":""rect"",""x"":173,""y"":47,""width"":48,""height"":27}","{""class_name"":""hardhat""}",rect,173,47,48,27,hardhat
119.jpg,12058,"{""caption"":"""",""public_domain"":""no"",""image_url"":""""}",5,2,"{""name"":""rect"",""x"":131,""y"":41,""width"":21,""height"":17}","{""class_name"":""mask""}",rect,131,41,21,17,mask
119.jpg,12058,"{""caption"":"""",""public_domain"":""no"",""image_url"":""""}",5,3,"{""name"":""rect"",""x"":176,""y"":78,""width"":21,""height"":24}","{""class_name"":""mask""}",rect,176,78,21,24,mask
119.jpg,12058,"{""caption"":"""",""public_domain"":""no"",""image_url"":""""}",5,4,"{""name"":""rect"",""x"":189,""y"":95,""width"":61,""height"":78}","{""class_name"":""vest""}",rect,189,95,61,78,vest
120.jpg,14391,"{""caption"":"""",""public_domain"":""no"",""image_url"":""""}",7,0,"{""name"":""rect"",""x"":160,""y"":17,""width"":26,""height"":19}","{""class_name"":""hardhat""}",rect,160,17,26,19,hardhat
120.jpg,14391,"{""caption"":"""",""public_domain"":""no"",""image_url"":""""}",7,1,"{""name"":""rect"",""x"":58,""y"":34,""width"":17,""height"":11}","{""class_name"":""hardhat""}",rect,58,34,17,11,hardhat
120.jpg,14391,"{""caption"":"""",""public_domain"":""no"",""image_url"":""""}",7,2,"{""name"":""rect"",""x"":167,""y"":39,""width"":15,""height"":11}","{""class_name"":""mask""}",rect,167,39,15,11,mask
